0 degree,30 degree,45 degree,60 degree,90 degree,120 degree,135 degree,150 degree,180 degree,velocity,angular_velocity
2.0799999237060547,2.405850410461426,4.182643413543701,2.945868730545044,5.0,2.7081620693206787,3.792299509048462,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.172969341278076,2.9520740509033203,5.0,2.7081620693206787,3.7758514881134033,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.172969341278076,2.9520740509033203,5.0,2.7081620693206787,3.7758514881134033,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.173493385314941,2.9538116455078125,5.0,2.7081620693206787,3.7890849113464355,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.173493385314941,2.9538116455078125,5.0,2.7081620693206787,3.7890849113464355,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.173493385314941,2.9538116455078125,5.0,2.7081620693206787,3.79316782951355,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.173493385314941,2.9538116455078125,5.0,2.7081620693206787,3.79316782951355,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.194413661956787,2.946861743927002,5.0,2.7081620693206787,3.777704954147339,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.194413661956787,2.946861743927002,5.0,2.7081620693206787,3.777704954147339,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.193889617919922,2.9451241493225098,5.0,2.7081620693206787,3.7836410999298096,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.193889617919922,2.9451241493225098,5.0,2.7081620693206787,3.7836410999298096,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.184215545654297,2.951329469680786,5.0,2.7081620693206787,3.7904460430145264,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.184215545654297,2.951329469680786,5.0,2.7081620693206787,3.7904460430145264,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.173493385314941,2.9538116455078125,5.0,2.7081620693206787,3.79316782951355,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.173493385314941,2.9538116455078125,5.0,2.7081620693206787,3.79316782951355,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.173493385314941,2.9538116455078125,5.0,2.705028533935547,3.75530743598938,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.173493385314941,2.9538116455078125,5.0,2.705028533935547,3.75530743598938,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.173493385314941,2.9538116455078125,5.0,2.7081620693206787,3.79316782951355,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.173493385314941,2.9538116455078125,5.0,2.7081620693206787,3.79316782951355,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.172969341278076,2.952322483062744,5.0,2.7081620693206787,3.7758514881134033,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.172969341278076,2.952322483062744,5.0,2.7081620693206787,3.7758514881134033,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.190362453460693,2.9518258571624756,5.0,2.7081620693206787,3.781787872314453,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.190362453460693,2.9518258571624756,5.0,2.7081620693206787,3.781787872314453,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.173493385314941,2.9538116455078125,5.0,2.7081620693206787,3.79316782951355,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.173493385314941,2.9538116455078125,5.0,2.7081620693206787,3.79316782951355,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.200541019439697,2.9538116455078125,5.0,2.7081620693206787,3.6071465015411377,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.200541019439697,2.9538116455078125,5.0,2.7081620693206787,3.6071465015411377,2.221597909927368,1.940000057220459,5,0.0
2.0799999237060547,2.405850410461426,4.016407489776611,2.953315258026123,5.0,2.7081620693206787,5.0,2.221597909927368,1.940000057220459,5,565.4866776461628
2.0799999237060547,2.405850410461426,4.016407489776611,2.953315258026123,5.0,2.7081620693206787,5.0,2.221597909927368,1.940000057220459,5,565.4866776461628
2.1455235481262207,2.733269214630127,4.328963756561279,3.466139316558838,5.0,2.327573299407959,2.830270290374756,2.0249783992767334,1.9245861768722534,5,0.0
2.1455235481262207,2.733269214630127,4.328963756561279,3.466139316558838,5.0,2.327573299407959,2.830270290374756,2.0249783992767334,1.9245861768722534,5,0.0
2.2247157096862793,2.8521339893341064,4.252858638763428,3.3842599391937256,5.0,2.2317991256713867,5.0,1.9416553974151611,1.8453940153121948,5,565.4866776461628
2.2247157096862793,2.8521339893341064,4.252858638763428,3.3842599391937256,5.0,2.2317991256713867,5.0,1.9416553974151611,1.8453940153121948,5,565.4866776461628
2.432756185531616,3.152198553085327,4.528064727783203,3.8237247467041016,5.0,1.902443528175354,2.2722854614257812,1.7392107248306274,1.7941218614578247,5,0.0
2.432756185531616,3.152198553085327,4.528064727783203,3.8237247467041016,5.0,1.902443528175354,2.2722854614257812,1.7392107248306274,1.7941218614578247,5,0.0
