0 degree,30 degree,45 degree,60 degree,90 degree,120 degree,135 degree,150 degree,180 degree,velocity,angular_velocity
2.343640089,2.367661953,3.2829124928,2.6599907875,5,3.0622677803,5,2.2291283607,1.6757529974,5,565.4866776462
2.2001266479,2.4216470718,5,2.8717329502,5,2.6092627048,3.9042010307,2.0644619465,1.7147706747,5,-565.4866776462
2.2001266479,2.4216470718,5,2.8717329502,5,2.6092627048,3.9042010307,2.0644619465,1.7147706747,5,-565.4866776462
2.1740641594,2.1963479519,5,2.4675250053,5,3.3947389126,4.5797190666,2.4547023773,1.8453290462,5,-565.4866776462
2.1740641594,2.1963479519,5,2.4675250053,5,3.3947389126,4.5797190666,2.4547023773,1.8453290462,5,-565.4866776462
2.1198387146,1.9666907787,5,2.1083261967,5,4.0280280113,4.6965608597,3.1504514217,2.1169667244,5,-565.4866776462
2.1198387146,1.9666907787,5,2.1083261967,5,4.0280280113,4.6965608597,3.1504514217,2.1169667244,5,-565.4866776462
2.0295538902,1.722039938,5,1.7682410479,5,4.3161668777,4.5736308098,3.7430648804,2.5692420006,5,-565.4866776462
2.0295538902,1.722039938,5,1.7682410479,5,4.3161668777,4.5736308098,3.7430648804,2.5692420006,5,-565.4866776462
1.8876992464,1.4505112171,5,1.4285956621,5,4.1861124039,4.240436554,3.9883973598,3.2798514366,5,-565.4866776462
1.8876992464,1.4505112171,5,1.4285956621,5,4.1861124039,4.240436554,3.9883973598,3.2798514366,5,-565.4866776462
1.6678724289,1.1365486383,5,1.0728212595,5,3.8328545094,4.0506720543,3.8917536736,3.6176161766,5,-565.4866776462
1.6678724289,1.1365486383,5,1.0728212595,5,3.8328545094,4.0506720543,3.8917536736,3.6176161766,5,-565.4866776462
1.3066294193,0.7762255073,5,1.4824761152,5,3.6294364929,4.0135760307,3.5346977711,3.7249193192,5,-565.4866776462
1.3066294193,0.7762255073,5,1.4824761152,5,3.6294364929,4.0135760307,3.5346977711,3.7249193192,5,-565.4866776462
0.63583076,0.9562945366,4.3670678139,1.5110697746,5,3.576687336,4.1632714272,3.3365006447,3.5704545975,5,0
0.63583076,0.9562945366,4.3670678139,1.5110697746,5,3.576687336,4.1632714272,3.3365006447,3.5704545975,5,0
0.837843895,1.2616701126,5,1.9954475164,5,3.3743214607,3.9277174473,3.1477246284,3.3684415817,5,-565.4866776462
0.837843895,1.2616701126,5,1.9954475164,5,3.3743214607,3.9277174473,3.1477246284,3.3684415817,5,-565.4866776462
0.9511014223,1.2706074715,3.1999292374,1.7517383099,5,3.4777190685,4.2783255577,3.0956189632,3.0514845848,5,0
0.9511014223,1.2706074715,3.1999292374,1.7517383099,5,3.4777190685,4.2783255577,3.0956189632,3.0514845848,5,0
1.0468301773,1.4248197079,3.6111910343,1.9560427666,5,3.3461611271,4.1206936836,2.9785151482,2.936050415,5,0
1.0468301773,1.4248197079,3.6111910343,1.9560427666,5,3.3461611271,4.1206936836,2.9785151482,2.936050415,5,0
1.1699867249,1.5790318251,3.9905512333,2.1754653454,5,3.2146029472,3.9749436378,2.8614115715,2.8206164837,5,0
1.1699867249,1.5790318251,3.9905512333,2.1754653454,5,3.2146029472,3.9749436378,2.8614115715,2.8206164837,5,0
1.2974036932,1.7332440615,4.3765659332,2.3929982185,5,3.0830450058,3.8054299355,2.7443079948,2.7051823139,5,0
1.2974036932,1.7332440615,4.3765659332,2.3929982185,5,3.0830450058,3.8054299355,2.7443079948,2.7051823139,5,0
1.4128377438,1.8874561787,4.7687783241,2.606751442,5,2.9514868259,3.6425421238,2.6272044182,2.5897481441,5,0
1.4128377438,1.8874561787,4.7687783241,2.606751442,5,2.9514868259,3.6425421238,2.6272044182,2.5897481441,5,0
1.5282719135,2.0416684151,5,2.8186149597,5,2.8199288845,3.486279726,2.5101006031,2.4743142128,5,-565.4866776462
1.5282719135,2.0416684151,5,2.8186149597,5,2.8199288845,3.486279726,2.5101006031,2.4743142128,5,-565.4866776462
1.5638093948,1.8887871504,3.5828294754,2.3650505543,5,3.0620763302,4.0972189903,2.5822529793,2.3429279327,5,0
1.5638093948,1.8887871504,3.5828294754,2.3650505543,5,3.0620763302,4.0972189903,2.5822529793,2.3429279327,5,0
1.6015588045,1.9309412241,3.6660327911,2.4208068848,5,3.0163810253,4.0227203369,2.5437180996,2.3079645634,5,0
1.6015588045,1.9309412241,3.6660327911,2.4208068848,5,3.0163810253,4.0227203369,2.5437180996,2.3079645634,5,0
1.6365221739,1.9730952978,3.7465631962,2.474240303,5,2.9706859589,3.9611151218,2.5051832199,2.273001194,5,0
1.6365221739,1.9730952978,3.7465631962,2.474240303,5,2.9706859589,3.9611151218,2.5051832199,2.273001194,5,0
1.6714856625,2.0152494907,3.8186843395,2.5251600742,5,2.924990654,3.8965806961,2.4666483402,2.2380378246,5,0
1.6714856625,2.0152494907,3.8186843395,2.5251600742,5,2.924990654,3.8965806961,2.4666483402,2.2380378246,5,0
1.7064490318,2.0574035645,3.898624897,2.5957453251,5,2.8792953491,3.8358519077,2.4281134605,2.2030744553,5,0
1.7064490318,2.0574035645,3.898624897,2.5957453251,5,2.8792953491,3.8358519077,2.4281134605,2.2030744553,5,0
1.7414124012,2.0995576382,3.9881551266,2.6345407963,5,2.8336002827,3.7932903767,2.3895785809,2.1681108475,5,0
1.7414124012,2.0995576382,3.9881551266,2.6345407963,5,2.8336002827,3.7932903767,2.3895785809,2.1681108475,5,0
1.7763758898,2.1417117119,4.069275856,2.6879742146,5,2.7879049778,3.7264111042,2.3510439396,2.1331474781,5,0
1.7763758898,2.1417117119,4.069275856,2.6879742146,5,2.7879049778,3.7264111042,2.3510439396,2.1331474781,5,0
1.8113392591,2.1838657856,4.1492161751,2.7414076328,5,2.7422096729,3.6548418999,2.3125090599,2.0981841087,5,0
1.8113392591,2.1838657856,4.1492161751,2.7414076328,5,2.7422096729,3.6548418999,2.3125090599,2.0981841087,5,0
1.8463026285,2.2260198593,4.2417263985,2.7957999706,5,2.6965146065,3.587962389,2.2739741802,2.0632207394,5,0
1.8463026285,2.2260198593,4.2417263985,2.7957999706,5,2.6965146065,3.587962389,2.2739741802,2.0632207394,5,0
1.8812661171,2.2681741714,5,2.8459517956,5,2.6508193016,3.5454010963,2.2354393005,2.02825737,5,-565.4866776462
1.8812661171,2.2681741714,5,2.8459517956,5,2.6508193016,3.5454010963,2.2354393005,2.02825737,5,-565.4866776462
1.8794856071,2.0687222481,3.2638611794,2.4532134533,5,3.0943260193,4.6646456718,2.45049119,2.0354118347,5,0
1.8794856071,2.0687222481,3.2638611794,2.4532134533,5,3.0943260193,4.6646456718,2.45049119,2.0354118347,5,0
1.8357412815,2.0205733776,5,2.3961157799,5,3.160825491,4.5433411598,2.5031561852,2.0791561604,5,-565.4866776462
1.8357412815,2.0205733776,5,2.3961157799,5,3.160825491,4.5433411598,2.5031561852,2.0791561604,5,-565.4866776462
