0 degree,30 degree,45 degree,60 degree,90 degree,120 degree,135 degree,150 degree,180 degree,velocity,angular_velocity
0.9329180717,1.0790679455,1.3187190294,1.8700541258,5,5,4.1419272423,3.3977644444,2.9670820236,5,0
0.9329180717,1.0790679455,1.3187190294,1.8700541258,5,5,4.1419272423,3.3977644444,2.9670820236,5,0
0.9329180717,1.0790679455,1.3187190294,1.8700541258,5,5,4.1419272423,3.3977644444,2.9670820236,5,0
0.9329180717,1.0790679455,1.3187190294,1.8700541258,5,5,4.1419272423,3.3977644444,2.9670820236,5,0
0.9329180717,1.0790679455,1.3187190294,1.8700541258,5,5,4.1419272423,3.3977644444,2.9670820236,5,0
0.9200000167,1.0790679455,1.317974329,1.8614099026,5,5,4.1419272423,3.3977644444,2.9670820236,5,0
0.9200000167,1.0790679455,1.317974329,1.8614099026,5,5,4.1419272423,3.3977644444,2.9670820236,5,0
0.9200000167,1.0790679455,1.3162368536,1.8807765245,5,5,4.1419272423,3.3977644444,2.9670820236,5,0
0.9200000167,1.0790679455,1.3162368536,1.8807765245,5,5,4.1419272423,3.3977644444,2.9670820236,5,0
0.9329180717,1.0790679455,1.3187190294,1.8802524805,5,5,4.1419272423,3.3977644444,2.9670820236,5,0
0.9329180717,1.0790679455,1.3187190294,1.8802524805,5,5,4.1419272423,3.3977644444,2.9670820236,5,0
0.9329180717,1.0790679455,1.3187190294,1.8700541258,5,5,4.1419272423,3.3977644444,2.9670820236,5,0
0.9329180717,1.0790679455,1.3187190294,1.8700541258,5,5,4.1419272423,3.3977644444,2.9670820236,5,0
0.9329180717,1.0790679455,1.3187190294,1.8700541258,5,5,4.1419272423,3.3977644444,2.9670820236,5,0
0.9329180717,1.0790679455,1.3187190294,1.8700541258,5,5,4.1419272423,3.3977644444,2.9670820236,5,0
0.9200000167,1.0790679455,1.3172297478,1.869530201,5,5,5,3.3977644444,2.9670820236,1,141.3716694115
0.9200000167,1.0790679455,1.3172297478,1.869530201,5,5,5,3.3977644444,2.9670820236,1,141.3716694115
0.9841431379,1.2537397146,1.6416829824,2.7244157791,5,5,3.5851984024,3.1191067696,2.9644708633,5,0
0.9841431379,1.2537397146,1.6416829824,2.7244157791,5,5,3.5851984024,3.1191067696,2.9644708633,5,0
1.0529637337,1.3546259403,1.7768996954,2.9431099892,5,5,5,3.0357835293,2.8852787018,1,141.3716694115
1.0529637337,1.3546259403,1.7768996954,2.9431099892,5,5,5,3.0357835293,2.8852787018,1,141.3716694115
1.1608489752,1.6415122747,2.4405729771,4.3621535301,5,5,3.1173498631,2.8498761654,2.9398536682,5,0
1.1608489752,1.6415122747,2.4405729771,4.3621535301,5,5,3.1173498631,2.8498761654,2.9398536682,5,0
1.3038130999,1.8748571873,2.7856490612,4.1729011536,5,5,2.9450814724,2.6923885345,2.7773938179,5,0
1.3038130999,1.8748571873,2.7856490612,4.1729011536,5,5,2.9450814724,2.6923885345,2.7773938179,5,0
1.4857686758,2.1174180508,2.9248776436,3.9883830547,5,5,5,2.5349009037,2.6149339676,1,141.3716694115
1.4857686758,2.1174180508,2.9248776436,3.9883830547,5,5,5,2.5349009037,2.6149339676,1,141.3716694115
1.661261797,2.7219340801,3.5121562481,4.4307098389,5,5,2.5337166786,2.4215288162,2.7158105373,5,0
1.661261797,2.7219340801,3.5121562481,4.4307098389,5,5,2.5337166786,2.4215288162,2.7158105373,5,0
1.9160244465,2.9281592369,3.5493531227,4.184940815,4.8257856369,5,5,2.1943717003,2.4610478878,1,141.3716694115
1.9160244465,2.9281592369,3.5493531227,4.184940815,4.8257856369,5,5,2.1943717003,2.4610478878,1,141.3716694115
2.2076644897,3.2942290306,3.8566837311,4.2376904488,5,5,2.1360447407,2.12910676,2.6130006313,5,0
2.2076644897,3.2942290306,3.8566837311,4.2376904488,5,5,2.1360447407,2.12910676,2.6130006313,5,0
2.5709357262,3.3969578743,3.7509450912,3.8306963444,4.7364664078,5,5,1.8331086636,2.2497293949,1,141.3716694115
2.5709357262,3.3969578743,3.7509450912,3.8306963444,4.7364664078,5,5,1.8331086636,2.2497293949,1,141.3716694115
2.8122196198,3.5708651543,3.7519156933,3.890396595,5,5,5,1.7997852564,2.4486548901,1,141.3716694115
2.8122196198,3.5708651543,3.7519156933,3.890396595,5,5,5,1.7997852564,2.4486548901,1,141.3716694115
3.1097044945,3.7303094864,3.759906292,4.0728726387,5,5,1.6592589617,1.8019545078,2.7809979916,5,0
3.1097044945,3.7303094864,3.759906292,4.0728726387,5,5,1.6592589617,1.8019545078,2.7809979916,5,0
3.3338069916,3.4348876476,3.4621405602,3.7503213882,5,5,2.7896068096,1.3562146425,2.0866949558,5,0
3.3338069916,3.4348876476,3.4621405602,3.7503213882,5,5,2.7896068096,1.3562146425,2.0866949558,5,0
3.3660776615,3.1394658089,3.1643748283,3.4277703762,5,5,4.5297365189,1.8120079041,1.3985040188,5,0
3.3660776615,3.1394658089,3.1643748283,3.4277703762,5,5,4.5297365189,1.8120079041,1.3985040188,5,0
3.373626709,2.8440437317,2.8666088581,3.1052191257,4.8510131836,5,5,2.5187339783,1.3102320433,1,141.3716694115
3.373626709,2.8440437317,2.8666088581,3.1052191257,4.8510131836,5,5,2.5187339783,1.3102320433,1,141.3716694115
3.1469931602,2.8082821369,2.9525287151,3.356184721,5,5,3.369897604,1.9507795572,1.2121123075,5,0
3.1469931602,2.8082821369,2.9525287151,3.356184721,5,5,3.369897604,1.9507795572,1.2121123075,5,0
2.8922305107,2.5809395313,2.7135088444,3.0844869614,5,5,4.0877904892,2.367670536,1.4848418236,5,0
2.8922305107,2.5809395313,2.7135088444,3.0844869614,5,5,4.0877904892,2.367670536,1.4848418236,5,0
2.6374678612,2.3535969257,2.4744889736,2.8127894402,5,5,4.7938218117,2.7524437904,1.7396044731,5,0
2.6374678612,2.3535969257,2.4744889736,2.8127894402,5,5,4.7938218117,2.7524437904,1.7396044731,5,0
2.3827049732,2.1262543201,2.2354688644,2.5410916805,5,5,5,3.1813490391,1.9943672419,1,141.3716694115
2.3827049732,2.1262543201,2.2354688644,2.5410916805,5,5,5,3.1813490391,1.9943672419,1,141.3716694115
2.2226336002,2.1624286175,2.3777680397,2.8595778942,5,5,3.8218300343,2.6044745445,1.8780691624,5,0
2.2226336002,2.1624286175,2.3777680397,2.8595778942,5,5,3.8218300343,2.6044745445,1.8780691624,5,0
2.0601737499,2.0043692589,2.2039690018,2.6505615711,5,5,4.1400299072,2.8381376266,2.0405290127,5,0
2.0601737499,2.0043692589,2.2039690018,2.6505615711,5,5,4.1400299072,2.8381376266,2.0405290127,5,0
1.8977137804,1.8463100195,2.0301697254,2.441545248,5,5,4.4899964333,3.0616469383,2.202988863,5,0
1.8977137804,1.8463100195,2.0301697254,2.441545248,5,5,4.4899964333,3.0616469383,2.202988863,5,0
1.7352539301,1.6882507801,1.8563706875,2.2325289249,5,5,4.8015193939,3.3017306328,2.3654487133,5,0
1.7352539301,1.6882507801,1.8563706875,2.2325289249,5,5,4.8015193939,3.3017306328,2.3654487133,5,0
1.5727940798,1.5301914215,1.6825715303,2.0235128403,5,5,4.9241132736,3.5209598541,2.5279085636,5,0
1.5727940798,1.5301914215,1.6825715303,2.0235128403,5,5,4.9241132736,3.5209598541,2.5279085636,5,0
1.4299886227,1.3912541866,1.508772254,1.814496398,5,5,4.7257657051,3.751388073,2.6903684139,5,0
1.4299886227,1.3912541866,1.508772254,1.814496398,5,5,4.7257657051,3.751388073,2.6903684139,5,0
1.2478743792,1.2140729427,1.3349730968,1.6054801941,5,5,4.5332269669,3.9684770107,2.8528282642,5,0
1.2478743792,1.2140729427,1.3349730968,1.6054801941,5,5,4.5332269669,3.9684770107,2.8528282642,5,0
1.091935277,1.0560137033,1.1611739397,5,4.7508406639,4.5416245461,4.3290710449,3.9971497059,3.0152881145,5,0
1.091935277,1.0560137033,1.1611739397,5,4.7508406639,4.5416245461,4.3290710449,3.9971497059,3.0152881145,5,0
0.9252867699,5,5,5,4.252243042,4.1567230225,4.0629234314,3.8587043285,3.1777479649,1,-141.3716694115
0.9252867699,5,5,5,4.252243042,4.1567230225,4.0629234314,3.8587043285,3.1777479649,1,-141.3716694115
0.9203075171,0.8212547302,5,5,4.4420118332,3.9835765362,4.0927009583,3.9433476925,3.4672729969,1,-141.3716694115
0.9203075171,0.8212547302,5,5,4.4420118332,3.9835765362,4.0927009583,3.9433476925,3.4672729969,1,-141.3716694115
0.9146903157,0.7438505888,5,5,4.7986636162,3.9237651825,3.9641087055,4.084634304,3.786822319,1,-141.3716694115
0.9146903157,0.7438505888,5,5,4.7986636162,3.9237651825,3.9641087055,4.084634304,3.786822319,1,-141.3716694115
0.9333809614,0.6827500463,5,5,5,3.9750499725,3.85171175,4.0033564568,3.8987317085,5,-141.3716694115
0.9333809614,0.6827500463,5,5,5,3.9750499725,3.85171175,4.0033564568,3.8987317085,5,-141.3716694115
0.4697058201,0.8745737672,2.3068394661,5,5,3.8417494297,3.5645053387,3.5529277325,3.9401583672,5,0
0.4697058201,0.8745737672,2.3068394661,5,5,3.8417494297,3.5645053387,3.5529277325,3.9401583672,5,0
0.8235149384,1.6139543056,4.3103885651,5,5,3.5216891766,3.2675426006,3.256929636,3.8939020634,5,0
0.8235149384,1.6139543056,4.3103885651,5,5,3.5216891766,3.2675426006,3.256929636,3.8939020634,5,0
1.1867861748,2.3400886059,5,5,5,3.2016289234,2.970580101,2.9609315395,3.6338789463,5,-141.3716694115
1.1867861748,2.3400886059,5,5,5,3.2016289234,2.970580101,2.9609315395,3.6338789463,5,-141.3716694115
1.3698824644,2.2347438335,3.9834654331,5,5,3.1709723473,2.8055591583,2.6813344955,3.0071899891,5,0
1.3698824644,2.2347438335,3.9834654331,5,5,3.1709723473,2.8055591583,2.6813344955,3.0071899891,5,0
1.6246451139,2.6521732807,4.7253665924,5,5,2.9023342133,2.5678782463,2.454177618,2.7524271011,5,0
1.6246451139,2.6521732807,4.7253665924,5,5,2.9023342133,2.5678782463,2.454177618,2.7524271011,5,0
1.8794078827,3.0768196583,5,5,4.8026242256,2.6336963177,2.3301970959,2.2270207405,2.4976644516,1,-141.3716694115
1.8794078827,3.0768196583,5,5,4.8026242256,2.6336963177,2.3301970959,2.2270207405,2.4976644516,1,-141.3716694115
1.7703683376,2.5220048428,3.7335381508,5,5,2.9514074326,2.4710302353,2.2590117455,2.330334425,5,0
1.7703683376,2.5220048428,3.7335381508,5,5,2.9514074326,2.4710302353,2.2590117455,2.330334425,5,0
1.9328281879,2.7371916771,4.0782580376,5,5,2.7456493378,2.2987618446,2.1015241146,2.1678745747,5,0
1.9328281879,2.7371916771,4.0782580376,5,5,2.7456493378,2.2987618446,2.1015241146,2.1678745747,5,0
2.0952880383,2.9579298496,4.3941707611,5,5,2.539891243,2.1264932156,1.944036603,2.0054147243,5,0
2.0952880383,2.9579298496,4.3941707611,5,5,2.539891243,2.1264932156,1.944036603,2.0054147243,5,0
2.2577478886,3.1786680222,4.7573595047,5,5,2.3341331482,1.9542248249,1.7865489721,1.8429547548,5,0
2.2577478886,3.1786680222,4.7573595047,5,5,2.3341331482,1.9542248249,1.7865489721,1.8429547548,5,0
